idx, row, column, demarcated, area, solidity, eccentricity, equivalent_diameter, perimeter, degree, strength, betweenness
2576, 6465, 7666, False, 3054.0000, 0.9763, 0.6312, 62.3576, 212.9949, 94.0000, 79.9693, 0.0000
2577, 6459, 8360, False, 1329.0000, 0.8454, 0.8918, 41.1356, 167.9239, 98.0000, 85.8086, 0.0000
2578, 6546, 4359, True, 15518.0000, 0.9044, 0.9740, 140.5636, 807.1758, 93.0000, 66.9349, 0.0047
2579, 6529, 9254, False, 8011.0000, 0.8727, 0.9428, 100.9947, 459.6051, 55.0000, 44.7866, 0.0000
2580, 6678, 5343, False, 58980.0000, 0.8996, 0.9760, 274.0359, 1348.3860, 116.0000, 31.8581, 0.0000
2581, 6457, 7917, False, 564.0000, 0.9724, 0.4138, 26.7975, 87.9411, 102.0000, 85.3636, 0.0000
2582, 6500, 4640, True, 4859.0000, 0.8330, 0.8310, 78.6554, 335.0782, 119.0000, 106.9705, 0.0000
2583, 6490, 4709, True, 1174.0000, 0.8063, 0.9138, 38.6624, 176.0305, 128.0000, 119.4737, 0.0000
2584, 6466, 9499, False, 314.0000, 0.9632, 0.4741, 19.9949, 68.6690, 56.0000, 46.9367, 0.0113
2585, 6492, 8377, False, 1819.0000, 0.8852, 0.7924, 48.1251, 188.8944, 100.0000, 87.9427, 0.0000
2586, 6496, 7271, False, 3475.0000, 0.9547, 0.8621, 66.5170, 243.6224, 85.0000, 71.2432, 0.0000
2587, 6509, 4577, True, 3049.0000, 0.8333, 0.9609, 62.3066, 309.8894, 118.0000, 109.6138, 0.0000
2588, 6532, 12736, False, 6081.0000, 0.9548, 0.8271, 87.9919, 342.3919, 21.0000, 17.8085, 0.0000
2589, 6489, 6512, False, 1934.0000, 0.9522, 0.4777, 49.6230, 177.2376, 74.0000, 65.0131, 0.0000
2590, 6507, 8169, False, 4137.0000, 0.9718, 0.9201, 72.5768, 277.1198, 89.0000, 75.5477, 0.0000
2591, 6495, 11729, False, 645.0000, 0.9241, 0.8954, 28.6573, 114.9117, 14.0000, 11.9510, 0.0000
2592, 6513, 8321, False, 3620.0000, 0.9734, 0.4354, 67.8906, 230.0660, 101.0000, 87.2292, 0.0000
2593, 6545, 7237, False, 6628.0000, 0.8696, 0.7297, 91.8642, 358.3330, 85.0000, 69.2199, 0.0000
2594, 6560, 6597, False, 12142.0000, 0.8365, 0.8789, 124.3369, 526.0732, 72.0000, 55.6243, 0.0000
2595, 6756, 5058, False, 128725.0000, 0.9582, 0.8988, 404.8429, 1782.2926, 94.0000, 6.8559, 0.0386
2596, 6525, 7641, False, 1129.0000, 0.9750, 0.7906, 37.9142, 130.3675, 94.0000, 79.1747, 0.0000
2597, 6560, 12067, False, 6817.0000, 0.9809, 0.7997, 93.1648, 328.5341, 26.0000, 22.4848, 0.0000
2598, 6544, 8982, False, 1444.0000, 0.9563, 0.7892, 42.8784, 152.4680, 75.0000, 64.2774, 0.0000
2599, 6533, 5793, False, 806.0000, 0.9688, 0.8197, 32.0348, 111.4975, 140.0000, 130.9386, 0.0000
2600, 6560, 9190, False, 3189.0000, 0.9684, 0.7564, 63.7210, 222.3503, 56.0000, 47.5837, 0.0000
2601, 6608, 7433, False, 17668.0000, 0.9131, 0.7888, 149.9853, 718.7666, 88.0000, 61.1682, 0.0000
2602, 6561, 11478, False, 2420.0000, 0.9762, 0.7849, 55.5089, 195.6812, 13.0000, 11.7105, 0.0000
2603, 6715, 7685, False, 101843.0000, 0.9416, 0.7151, 360.0980, 1348.4966, 118.0000, 13.2391, 0.0046
2604, 6562, 11881, False, 1721.0000, 0.9690, 0.8658, 46.8107, 176.3675, 18.0000, 14.9319, 0.0000
2605, 6588, 10036, False, 3012.0000, 0.9729, 0.9465, 61.9274, 262.9949, 24.0000, 19.9714, 0.0000
2606, 6559, 8042, False, 2360.0000, 0.9459, 0.9390, 54.8165, 224.2082, 93.0000, 79.5456, 0.0000
2607, 6632, 8349, False, 15911.0000, 0.9071, 0.8016, 142.3324, 590.8011, 106.0000, 75.6910, 0.0000
2608, 6554, 7899, False, 907.0000, 0.9805, 0.7414, 33.9828, 115.0538, 100.0000, 85.2041, 0.0000
2609, 6561, 9022, False, 1444.0000, 0.9837, 0.3896, 42.8784, 142.1249, 74.0000, 63.9739, 0.0000
2610, 6576, 8132, False, 2094.0000, 0.9659, 0.9111, 51.6349, 195.2792, 91.0000, 77.8306, 0.0000
2611, 6651, 9982, False, 7024.0000, 0.9290, 0.9703, 94.5687, 433.6640, 27.0000, 22.4545, 0.0000
2612, 6627, 9757, False, 5515.0000, 0.9808, 0.9380, 83.7969, 341.1371, 42.0000, 35.6099, 0.0000
2613, 6612, 5865, False, 6864.0000, 0.9841, 0.6823, 93.4854, 318.7351, 119.0000, 100.1103, 0.0000
2614, 6635, 8575, False, 16841.0000, 0.9683, 0.5161, 146.4330, 514.0732, 103.0000, 74.3086, 0.0000
2615, 6623, 8164, False, 6740.0000, 0.7455, 0.6990, 92.6371, 516.9848, 101.0000, 83.4643, 0.0000
2616, 6591, 5728, False, 487.0000, 0.8090, 0.9658, 24.9012, 135.2315, 133.0000, 123.6938, 0.0000
2617, 6712, 7978, False, 56124.0000, 0.9776, 0.7433, 267.3187, 928.7737, 107.0000, 34.5704, 0.0002
2618, 6594, 5700, False, 897.0000, 0.9403, 0.6116, 33.7949, 119.8762, 133.0000, 123.7368, 0.0000
2619, 6601, 8974, False, 957.0000, 0.9608, 0.8445, 34.9069, 125.5391, 78.0000, 67.0675, 0.0000
2620, 6624, 12268, False, 5491.0000, 0.9846, 0.7329, 83.6143, 284.0488, 25.0000, 21.5688, 0.0000
2621, 6647, 7092, False, 6188.0000, 0.9746, 0.8551, 88.7626, 334.1909, 92.0000, 77.7505, 0.0000
2622, 6649, 9118, False, 7788.0000, 0.9454, 0.8671, 99.5791, 374.6762, 69.0000, 56.6057, 0.0000
2623, 6606, 8224, False, 571.0000, 0.9285, 0.7294, 26.9633, 97.3970, 100.0000, 85.9570, 0.0000
2624, 6682, 6611, False, 14878.0000, 0.8815, 0.8370, 137.6345, 677.4285, 72.0000, 53.1247, 0.0000
2625, 6654, 7243, False, 8236.0000, 0.9723, 0.4485, 102.4031, 356.3330, 93.0000, 75.0946, 0.0000
2626, 6615, 8919, False, 552.0000, 0.9684, 0.9037, 26.5109, 98.5685, 88.0000, 75.0929, 0.0005
2627, 6644, 11455, False, 2875.0000, 0.9690, 0.9139, 60.5026, 230.3675, 18.0000, 16.4515, 0.0000
2628, 6847, 5795, False, 110804.0000, 0.8689, 0.5450, 375.6062, 1833.4053, 74.0000, 7.8667, 0.0544
2629, 6643, 7324, False, 2945.0000, 0.9791, 0.7741, 61.2347, 209.9239, 93.0000, 79.3229, 0.0000
2630, 6800, 9541, False, 50362.0000, 0.9634, 0.8443, 253.2250, 980.8499, 54.0000, 19.3120, 0.0018
2631, 6649, 8260, False, 3935.0000, 0.9609, 0.6800, 70.7827, 253.4802, 106.0000, 91.1349, 0.0000
2632, 6637, 9381, False, 688.0000, 0.8066, 0.9499, 29.5971, 130.9117, 51.0000, 43.6767, 0.0000
2633, 6635, 8964, False, 746.0000, 0.9803, 0.6774, 30.8194, 101.9828, 79.0000, 68.2587, 0.0000
2634, 6718, 9164, False, 11158.0000, 0.8510, 0.8566, 119.1923, 512.2153, 61.0000, 47.6122, 0.0000
2635, 6686, 9815, False, 5428.0000, 0.9394, 0.9183, 83.1333, 330.9361, 39.0000, 33.0799, 0.0000
2636, 6671, 9247, False, 3359.0000, 0.9705, 0.8331, 65.3973, 246.0366, 51.0000, 43.6321, 0.0000
2637, 6655, 8934, False, 1018.0000, 0.9723, 0.6723, 36.0022, 121.2965, 84.0000, 73.4169, 0.0000
2638, 6650, 9365, False, 453.0000, 0.9207, 0.8422, 24.0162, 85.8406, 51.0000, 43.4795, 0.0000
2639, 6704, 12721, False, 8090.0000, 0.9866, 0.7945, 101.4914, 355.4630, 22.0000, 18.5780, 0.0000
2640, 6660, 4674, False, 986.0000, 0.9564, 0.5241, 35.4318, 123.9828, 101.0000, 93.2720, 0.0000
2641, 6685, 8425, False, 2180.0000, 0.9393, 0.7473, 52.6846, 203.8234, 101.0000, 87.7581, 0.0000
2642, 6714, 8164, False, 6603.0000, 0.9391, 0.6568, 91.6908, 362.5341, 110.0000, 91.9454, 0.0000
2643, 6709, 8890, False, 2179.0000, 0.8934, 0.9440, 52.6725, 222.8944, 98.0000, 85.7870, 0.0000
2644, 6784, 9360, False, 36146.0000, 0.8953, 0.4711, 214.5286, 838.8915, 53.0000, 25.7701, 0.0000
2645, 6691, 8954, False, 917.0000, 0.9415, 0.8857, 34.1696, 132.0833, 84.0000, 73.5920, 0.0000
2646, 6721, 8260, False, 5688.0000, 0.9023, 0.8497, 85.1010, 332.5757, 107.0000, 91.0287, 0.0000
2647, 6771, 12344, False, 17278.0000, 0.9619, 0.9203, 148.3207, 577.1686, 27.0000, 19.1525, 0.0006
2648, 6684, 4448, True, 313.0000, 0.9631, 0.6749, 19.9631, 66.5269, 80.0000, 72.6330, 0.0020
2649, 6704, 6391, False, 949.0000, 0.9615, 0.8322, 34.7607, 124.7107, 65.0000, 55.4154, 0.0000
2650, 6749, 7311, False, 21444.0000, 0.9421, 0.8006, 165.2373, 686.2813, 94.0000, 60.5447, 0.0000
2651, 6750, 9730, False, 3715.0000, 0.9810, 0.9001, 68.7756, 261.3797, 47.0000, 40.8197, 0.0000
2652, 7049, 8970, False, 90085.0000, 0.8337, 0.9742, 338.6736, 1766.9545, 82.0000, 12.7390, 0.0316
2653, 6723, 8433, False, 455.0000, 0.9660, 0.5979, 24.0692, 79.5980, 101.0000, 87.0100, 0.0002
2654, 7057, 6794, False, 187997.0000, 0.9379, 0.8654, 489.2496, 1945.3393, 110.0000, 1.6269, 0.2381
2655, 6768, 8337, False, 5036.0000, 0.8967, 0.7010, 80.0752, 304.7351, 104.0000, 88.9633, 0.0000
2656, 7416, 12060, False, 723116.0000, 0.9681, 0.8744, 959.5311, 3609.9019, 31.0000, 0.0000, 0.0502
2657, 6751, 8452, False, 1533.0000, 0.9764, 0.7974, 44.1800, 155.0538, 104.0000, 90.3281, 0.0000
2658, 6740, 8955, False, 440.0000, 0.9442, 0.9277, 23.6691, 91.1127, 89.0000, 76.9347, 0.0000
2659, 6739, 8858, False, 303.0000, 0.9099, 0.8922, 19.6416, 77.9411, 101.0000, 87.4974, 0.0000
2660, 6751, 6401, False, 1625.0000, 0.9707, 0.6208, 45.4864, 154.3259, 60.0000, 51.8958, 0.0000
2661, 6837, 10050, False, 5814.0000, 0.9608, 0.9781, 86.0384, 434.7939, 28.0000, 24.0099, 0.0000
2662, 6753, 8415, False, 831.0000, 0.8437, 0.8182, 32.5279, 128.7107, 102.0000, 88.4956, 0.0000
2663, 6754, 8384, False, 773.0000, 0.9772, 0.6514, 31.3722, 103.7401, 102.0000, 88.4372, 0.0000
2664, 6822, 11701, False, 4313.0000, 0.8259, 0.9898, 74.1045, 418.3747, 22.0000, 19.1243, 0.0000
2665, 6759, 8142, False, 500.0000, 0.9208, 0.9349, 25.2313, 102.4264, 109.0000, 94.7649, 0.0014
2666, 6783, 8860, False, 1038.0000, 0.9042, 0.9441, 36.3541, 152.8112, 100.0000, 87.9579, 0.0000
2667, 6807, 9212, False, 5385.0000, 0.9174, 0.8245, 82.8034, 318.4335, 61.0000, 50.3105, 0.0000
2668, 6783, 8146, False, 814.0000, 0.9314, 0.8080, 32.1934, 122.2254, 109.0000, 96.0048, 0.0000
2669, 6815, 8218, False, 8273.0000, 0.9161, 0.8664, 102.6329, 402.8600, 114.0000, 93.7586, 0.0000
2670, 6792, 8471, False, 1464.0000, 0.9638, 0.6598, 43.1743, 148.2670, 102.0000, 89.4805, 0.0000
2671, 6794, 12709, False, 2214.0000, 0.9779, 0.4707, 53.0938, 178.8528, 23.0000, 18.3553, 0.0000
2672, 6792, 7217, False, 1084.0000, 0.9551, 0.8660, 37.1509, 138.7107, 94.0000, 80.8708, 0.1688
2673, 6806, 6410, False, 2734.0000, 0.9813, 0.6159, 59.0003, 200.6102, 65.0000, 55.8181, 0.0000
2674, 6886, 6086, False, 25899.0000, 0.9502, 0.7843, 181.5919, 680.3991, 67.0000, 38.4807, 0.0000
2675, 6882, 7286, False, 14836.0000, 0.9454, 0.7259, 137.4401, 512.7595, 100.0000, 71.8088, 0.0000
2676, 6911, 12783, False, 9262.0000, 0.9573, 0.9278, 108.5944, 453.4041, 22.0000, 17.9342, 0.0000
2677, 7153, 4818, False, 171923.0000, 0.8892, 0.9357, 467.8666, 2051.9150, 36.0000, 1.2670, 0.0312
2678, 6860, 6419, False, 2226.0000, 0.9545, 0.4218, 53.2375, 185.0244, 69.0000, 59.6894, 0.0000
2679, 6859, 7427, False, 1381.0000, 0.9698, 0.9277, 41.9326, 161.7229, 103.0000, 91.4551, 0.0000
2680, 6949, 12507, False, 15817.0000, 0.9099, 0.9108, 141.9113, 592.9432, 27.0000, 19.5834, 0.0000
2681, 6857, 8970, False, 851.0000, 0.9301, 0.8863, 32.9170, 123.4975, 90.0000, 77.8953, 0.0000
2682, 6865, 8360, False, 1028.0000, 0.9735, 0.7373, 36.1786, 127.5391, 104.0000, 90.8873, 0.0000
2683, 6892, 9171, False, 2861.0000, 0.9662, 0.7740, 60.3551, 226.5513, 66.0000, 56.3559, 0.0000
2684, 6894, 9769, False, 1206.0000, 0.9610, 0.8888, 39.1858, 146.1543, 34.0000, 27.7116, 0.0000
2685, 6953, 8292, False, 24957.0000, 0.9704, 0.7017, 178.2589, 643.1859, 112.0000, 67.5875, 0.0000
2686, 7126, 9270, False, 88427.0000, 0.8855, 0.7157, 335.5425, 1371.6266, 60.0000, 9.8147, 0.0153
2687, 6890, 8396, False, 848.0000, 0.9758, 0.6334, 32.8589, 109.7401, 103.0000, 89.9552, 0.0000
2688, 7041, 7814, False, 146097.0000, 0.7482, 0.9537, 431.2963, 2700.3830, 165.0000, 6.5621, 0.2484
2689, 6927, 8192, False, 3169.0000, 0.8867, 0.8305, 63.5208, 261.3209, 112.0000, 98.8222, 0.0000
2690, 6965, 12422, False, 6005.0000, 0.8928, 0.9682, 87.4403, 401.7889, 29.0000, 23.0315, 0.0252
2691, 6918, 4872, False, 661.0000, 0.8273, 0.8056, 29.0105, 130.7462, 59.0000, 49.7236, 0.0000
2692, 6914, 7852, False, 558.0000, 0.9789, 0.5861, 26.6546, 86.7696, 144.0000, 129.1944, 0.0000
2693, 6917, 8396, False, 255.0000, 0.9733, 0.5262, 18.0188, 58.7990, 105.0000, 90.3104, 0.0001
2694, 7111, 10004, False, 23617.0000, 0.8983, 0.9715, 173.4073, 839.0437, 25.0000, 15.6376, 0.0000
2695, 6938, 6425, False, 618.0000, 0.9748, 0.6159, 28.0511, 94.7696, 70.0000, 59.6722, 0.0000
2696, 7106, 5029, False, 74047.0000, 0.9537, 0.8735, 307.0498, 1179.8936, 52.0000, 12.3620, 0.0000
2697, 6980, 11569, False, 4480.0000, 0.9733, 0.8124, 75.5256, 275.3209, 21.0000, 18.8689, 0.0000
2698, 6952, 7228, False, 1432.0000, 0.9722, 0.4952, 42.6999, 143.0538, 99.0000, 87.4794, 0.0000
2699, 6974, 6519, False, 2418.0000, 0.8667, 0.6555, 55.4860, 216.6518, 83.0000, 72.2191, 0.0000
2700, 7086, 7314, False, 27772.0000, 0.9537, 0.9017, 188.0436, 766.7666, 127.0000, 70.1509, 0.0000
2701, 6979, 6446, False, 2357.0000, 0.9854, 0.6512, 54.7816, 181.2376, 72.0000, 62.0799, 0.0000
2702, 6967, 6305, False, 395.0000, 0.9681, 0.6404, 22.4261, 74.1838, 72.0000, 62.2051, 0.0000
2703, 7007, 9529, False, 4202.0000, 0.8731, 0.4968, 73.1447, 287.7056, 50.0000, 41.6606, 0.0000
2704, 7000, 6097, False, 3497.0000, 0.9353, 0.8106, 66.7272, 239.3797, 69.0000, 58.0694, 0.0000
2705, 6994, 7216, False, 1572.0000, 0.9656, 0.6927, 44.7385, 158.7107, 111.0000, 99.0868, 0.0000
2706, 6984, 5122, False, 446.0000, 0.8593, 0.9788, 23.8299, 114.7107, 62.0000, 51.0405, 0.0014
2707, 6986, 8516, False, 891.0000, 0.9489, 0.8575, 33.6817, 123.3970, 98.0000, 85.1088, 0.0000
2708, 7105, 12734, False, 13228.0000, 0.8526, 0.9295, 129.7783, 656.8427, 25.0000, 18.5959, 0.0000
2709, 7010, 12762, False, 750.0000, 0.9566, 0.8598, 30.9019, 114.8112, 22.0000, 17.6055, 0.0000
2710, 7156, 7076, False, 39522.0000, 0.8969, 0.8510, 224.3234, 944.2468, 159.0000, 66.3773, 0.0000
2711, 7035, 9763, False, 4681.0000, 0.9886, 0.5967, 77.2013, 258.3503, 37.0000, 31.1933, 0.0000
2712, 7056, 5163, False, 5307.0000, 0.9418, 0.9663, 82.2015, 390.1148, 56.0000, 43.8832, 0.0000
2713, 7027, 6017, False, 3320.0000, 0.9855, 0.7439, 65.0166, 219.4802, 67.0000, 57.1382, 0.0000
2714, 7041, 9416, False, 3561.0000, 0.9463, 0.8662, 67.3350, 271.4508, 53.0000, 44.2535, 0.0000
2715, 7015, 8548, False, 1496.0000, 0.9727, 0.8311, 43.6436, 153.6396, 97.0000, 84.3780, 0.0000
2716, 7119, 8273, False, 37566.0000, 0.9530, 0.8665, 218.7019, 836.7910, 114.0000, 52.3287, 0.0000
2717, 7018, 6308, False, 613.0000, 0.9730, 0.7801, 27.9374, 96.4264, 68.0000, 58.5696, 0.0000
2718, 7028, 6342, False, 547.0000, 0.9803, 0.7681, 26.3906, 87.8406, 72.0000, 61.4206, 0.0000
2719, 7063, 11552, False, 1944.0000, 0.9754, 0.8934, 49.7512, 188.3675, 23.0000, 20.9113, 0.0000
2720, 7092, 8537, False, 18548.0000, 0.9233, 0.7897, 153.6751, 601.3869, 94.0000, 63.2012, 0.0000
2721, 7059, 6116, False, 1539.0000, 0.9249, 0.8668, 44.2664, 175.9239, 73.0000, 63.8145, 0.0825
2722, 7046, 7601, False, 368.0000, 0.9813, 0.6335, 21.6461, 71.3553, 133.0000, 118.1679, 0.0000
2723, 7085, 7642, False, 7664.0000, 0.9735, 0.8113, 98.7831, 360.6762, 142.0000, 116.9819, 0.0000
2724, 7111, 9456, False, 8059.0000, 0.9669, 0.5284, 101.2968, 359.5046, 52.0000, 41.4998, 0.0000
2725, 7061, 7573, False, 1083.0000, 0.9644, 0.7080, 37.1338, 127.0538, 135.0000, 121.0566, 0.0000
2726, 7146, 12558, False, 17243.0000, 0.9682, 0.8674, 148.1704, 554.3747, 24.0000, 17.1559, 0.0000
2727, 7083, 6214, False, 3766.0000, 0.9469, 0.7873, 69.2461, 260.0071, 73.0000, 62.3120, 0.0000
2728, 7087, 7548, False, 1953.0000, 0.9697, 0.7125, 49.8662, 172.6102, 139.0000, 124.7416, 0.0000
2729, 7096, 6469, False, 1851.0000, 0.9747, 0.4895, 48.5465, 163.4386, 88.0000, 77.9364, 0.0000
2730, 7099, 5548, False, 2269.0000, 0.9606, 0.9159, 53.7492, 208.8944, 53.0000, 40.6459, 0.0000
2731, 7096, 7158, False, 378.0000, 0.9618, 0.8048, 21.9382, 75.8406, 141.0000, 128.6535, 0.0000
2732, 7183, 6102, False, 28651.0000, 0.9435, 0.6540, 190.9963, 711.6539, 73.0000, 39.6094, 0.0000
2733, 7125, 7193, False, 1143.0000, 0.9654, 0.9043, 38.1486, 142.7107, 151.0000, 139.3307, 0.0000
2734, 7147, 5606, False, 1526.0000, 0.8730, 0.9403, 44.0791, 199.0366, 53.0000, 41.3925, 0.0000
2735, 7128, 5621, False, 924.0000, 0.9696, 0.9066, 34.2998, 127.7817, 53.0000, 40.7567, 0.0000
2736, 7133, 7524, False, 1792.0000, 0.9723, 0.9081, 47.7666, 183.9655, 141.0000, 126.7076, 0.0000
2737, 7157, 12875, False, 2670.0000, 0.8514, 0.9319, 58.3057, 276.2670, 22.0000, 17.4520, 0.0000
2738, 7191, 8408, False, 25305.0000, 0.8810, 0.8584, 179.4974, 713.1514, 96.0000, 57.2931, 0.0000
2739, 7247, 6279, False, 42432.0000, 0.8705, 0.5980, 232.4352, 1032.8032, 88.0000, 35.4352, 0.0000
2740, 7162, 7735, False, 10467.0000, 0.8229, 0.8603, 115.4426, 512.9016, 163.0000, 127.7408, 0.0000
2741, 7174, 6480, False, 3733.0000, 0.9030, 0.9352, 68.9420, 277.7229, 90.0000, 79.0958, 0.0000
2742, 7141, 7580, False, 1133.0000, 0.9585, 0.7750, 37.9813, 138.4680, 142.0000, 127.9005, 0.0000
2743, 7159, 7498, False, 1591.0000, 0.9689, 0.8432, 45.0080, 159.4386, 143.0000, 130.0601, 0.0000
2744, 7152, 7615, False, 537.0000, 0.8775, 0.6082, 26.1482, 98.2193, 145.0000, 130.2433, 0.0000
2745, 7161, 5349, False, 1459.0000, 0.9753, 0.7542, 43.1005, 148.9533, 49.0000, 38.9197, 0.0000
2746, 7171, 5711, False, 3288.0000, 0.9821, 0.8552, 64.7025, 233.8650, 58.0000, 46.4770, 0.0000
2747, 7192, 7619, False, 2296.0000, 0.8212, 0.8252, 54.0681, 235.3381, 151.0000, 135.7175, 0.0000
2748, 7166, 7206, False, 697.0000, 0.9220, 0.5945, 29.7901, 106.2254, 165.0000, 152.9316, 0.0000
2749, 7564, 9220, False, 260273.0000, 0.7992, 0.7633, 575.6647, 3886.6858, 34.0000, 0.1164, 0.1913
2750, 7185, 7574, False, 1427.0000, 0.9278, 0.7650, 42.6253, 157.5807, 149.0000, 134.6156, 0.0000
2751, 7169, 5644, False, 284.0000, 0.9759, 0.7486, 19.0158, 63.2132, 53.0000, 40.7252, 0.0018
2752, 7192, 7223, False, 1144.0000, 0.9820, 0.6543, 38.1652, 128.2254, 174.0000, 162.3369, 0.0000
2753, 7190, 8575, False, 1681.0000, 0.9323, 0.7057, 46.2635, 162.9533, 88.0000, 76.2830, 0.0000
2754, 7235, 7273, False, 5031.0000, 0.9824, 0.7935, 80.0354, 281.9655, 188.0000, 166.0551, 0.0000
2755, 7319, 11297, False, 9948.0000, 0.8205, 0.9723, 112.5442, 579.7300, 25.0000, 20.2881, 0.0002
2756, 7198, 5766, False, 255.0000, 0.9515, 0.8127, 18.0188, 61.9411, 60.0000, 48.9591, 0.0012
2757, 7507, 12761, False, 59385.0000, 0.6393, 0.9719, 274.9751, 2058.9962, 25.0000, 7.1931, 0.0060
2758, 7200, 7693, False, 323.0000, 0.9444, 0.7600, 20.2795, 70.8701, 160.0000, 144.0133, 0.0000
2759, 7231, 5776, False, 3912.0000, 0.9275, 0.9369, 70.5756, 297.0782, 63.0000, 51.8131, 0.0000
2760, 7238, 8557, False, 3042.0000, 0.9906, 0.4465, 62.2350, 204.1665, 82.0000, 68.9146, 0.0000
2761, 7274, 7214, False, 5628.0000, 0.9451, 0.8995, 84.6510, 331.3209, 207.0000, 181.6732, 0.0000
2762, 7286, 7705, False, 24553.0000, 0.9428, 0.7185, 176.8102, 653.8549, 177.0000, 104.2259, 0.0000
2763, 7254, 5746, False, 3270.0000, 0.9332, 0.9650, 64.5251, 292.9777, 59.0000, 48.7320, 0.0000
2764, 7234, 8463, False, 460.0000, 0.9524, 0.8210, 24.2010, 86.0833, 86.0000, 73.7097, 0.0000
2765, 7273, 11627, False, 1447.0000, 0.8447, 0.9875, 42.9229, 235.9828, 28.0000, 25.8976, 0.0000
2766, 7243, 8504, False, 1240.0000, 0.8511, 0.7069, 39.7343, 156.3675, 85.0000, 73.1550, 0.0000
2767, 7249, 7368, False, 826.0000, 0.9549, 0.8324, 32.4299, 120.8467, 179.0000, 166.3920, 0.0000
2768, 7252, 6506, False, 630.0000, 0.8514, 0.9310, 28.3221, 116.9117, 107.0000, 97.2536, 0.0000
2769, 7357, 7028, False, 23423.0000, 0.8816, 0.8128, 172.6936, 713.2935, 219.0000, 131.5269, 0.0000
2770, 7286, 7333, False, 4401.0000, 0.9732, 0.7859, 74.8567, 264.5513, 199.0000, 178.0767, 0.0000
2771, 7253, 8438, False, 1190.0000, 0.9667, 0.4433, 38.9250, 129.0538, 88.0000, 76.5027, 0.0000
2772, 7320, 8006, False, 25703.0000, 0.9425, 0.8266, 180.9035, 666.8255, 164.0000, 94.2745, 0.0000
2773, 7253, 7177, False, 333.0000, 0.9569, 0.8662, 20.5910, 74.7696, 198.0000, 184.4254, 0.0476
2774, 7267, 8793, False, 2107.0000, 0.9805, 0.6259, 51.7949, 175.0955, 76.0000, 65.5687, 0.0000
2775, 7378, 8269, False, 40271.0000, 0.8799, 0.7753, 226.4390, 1026.8742, 115.0000, 49.1329, 0.0000
2776, 7274, 12881, False, 809.0000, 0.9759, 0.9305, 32.0944, 129.3553, 23.0000, 18.7683, 0.0000
2777, 7373, 5659, False, 33786.0000, 0.9413, 0.7930, 207.4070, 803.2519, 48.0000, 24.0450, 0.0000
2778, 7273, 8486, False, 1400.0000, 0.9409, 0.6140, 42.2201, 146.4680, 79.0000, 68.1551, 0.0000
2779, 7314, 5520, False, 5381.0000, 0.9332, 0.8985, 82.7726, 318.0071, 51.0000, 37.8472, 0.0000
2780, 7272, 5609, False, 818.0000, 0.9715, 0.7063, 32.2724, 109.8406, 53.0000, 41.4726, 0.0000
2781, 7274, 8524, False, 380.0000, 0.9572, 0.8177, 21.9962, 77.2548, 80.0000, 67.6694, 0.1743
2782, 7299, 8397, False, 3467.0000, 0.8820, 0.5735, 66.4404, 254.8356, 90.0000, 77.0876, 0.0000
2783, 7471, 8919, False, 42048.0000, 0.9277, 0.9497, 231.3810, 1005.5433, 57.0000, 23.6953, 0.0000
2784, 7290, 8546, False, 1329.0000, 0.9500, 0.6653, 41.1356, 146.8112, 78.0000, 66.2017, 0.0000
2785, 7290, 8449, False, 1385.0000, 0.9605, 0.2950, 41.9933, 145.0538, 84.0000, 72.5949, 0.0000
2786, 7292, 8770, False, 564.0000, 0.9576, 0.8304, 26.7975, 97.0122, 73.0000, 62.8366, 0.0000
2787, 7311, 7283, False, 2595.0000, 0.9558, 0.5345, 57.4809, 201.9239, 219.0000, 202.8516, 0.0000
2788, 7306, 11090, False, 1248.0000, 0.9742, 0.6261, 39.8623, 135.3970, 22.0000, 20.9914, 0.0000
2789, 7304, 5208, False, 1332.0000, 0.8511, 0.8057, 41.1820, 169.5807, 43.0000, 34.1950, 0.0000
2790, 7336, 5131, False, 8897.0000, 0.9484, 0.6876, 106.4331, 400.0315, 43.0000, 32.0376, 0.0000
2791, 7340, 6225, False, 5476.0000, 0.9791, 0.6120, 83.5001, 287.8061, 89.0000, 76.3396, 0.0000
2792, 7310, 8506, False, 605.0000, 0.9483, 0.7193, 27.7545, 96.0833, 77.0000, 65.8513, 0.0000
2793, 7347, 9987, False, 5697.0000, 0.9167, 0.6780, 85.1683, 315.3209, 24.0000, 20.6017, 0.0000
2794, 7309, 8476, False, 311.0000, 0.9569, 0.5528, 19.8992, 65.4558, 81.0000, 69.8099, 0.0000
2795, 7341, 7157, False, 2031.0000, 0.8639, 0.8814, 50.8522, 215.5807, 230.0000, 216.8366, 0.0000
2796, 7445, 8773, False, 23127.0000, 0.9373, 0.9101, 171.5990, 697.1859, 58.0000, 34.7546, 0.0000
2797, 7328, 9941, False, 1257.0000, 0.9465, 0.9138, 40.0058, 158.8528, 25.0000, 19.9477, 0.0000
2798, 7314, 6532, False, 269.0000, 0.9782, 0.7258, 18.5068, 61.5980, 114.0000, 103.5066, 0.0000
2799, 7331, 8536, False, 1497.0000, 0.9505, 0.6821, 43.6582, 158.0244, 74.0000, 63.3175, 0.0000
2800, 7340, 5284, False, 2168.0000, 0.9841, 0.5890, 52.5394, 175.5391, 43.0000, 34.2007, 0.0000
